Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
7.401812688821751696e-01,9.916666666666666963e-01,3.673469387755101678e-01,6.574832464631422679e-01,3.982683982683982715e-01,2.956458635703918536e-01,6.734693877551020114e-01,6.903225806451613877e-01,6.088709677419354982e-01,8.988764044943819975e-02
4.979859013091640918e-01,1.361111111111111271e-01,2.857142857142856984e-01,3.417721518987341667e-01,1.024531024531024626e-01,8.679245283018867385e-02,8.520408163265305035e-01,7.096774193548387455e-01,4.637096774193548154e-01,3.284692835254632848e-01
4.677744209466263570e-01,7.472222222222222321e-01,3.061224489795917880e-01,2.300819061801935850e-01,3.520923520923521233e-01,1.383164005805515018e-01,6.275510204081632404e-01,9.354838709677419928e-01,8.145161290322580072e-01,2.835254633007441849e-01
5.433031218529706941e-01,5.555555555555555802e-01,3.265306122448979331e-01,1.340282948622487091e-01,2.438672438672438714e-01,7.657474600870827208e-01,7.857142857142855874e-01,9.870967741935483541e-01,6.854838709677418818e-01,5.063475849992703504e-01
3.051359516616314327e-01,8.611111111111111605e-01,3.673469387755101678e-01,2.978406552494415327e-01,3.838383838383838675e-01,1.172714078374455654e-01,5.612244897959183243e-01,8.129032258064516903e-01,7.903225806451612545e-01,2.064789143440828589e-01
7.804632426988922234e-01,2.333333333333333370e-01,2.653061224489795533e-01,4.601638123603871700e-01,4.704184704184704024e-01,3.127721335268504599e-01,9.183673469387754196e-01,7.612903225806451069e-01,4.314516129032258118e-01,2.193200058368597605e-01
8.021148036253775704e-01,2.222222222222222307e-02,2.244897959183673186e-01,2.762472077438570262e-01,3.665223665223665273e-01,5.817126269956458540e-01,7.602040816326529615e-01,7.677419354838710408e-01,5.927419354838709964e-01,4.799357945425360983e-01
5.891238670694864954e-01,7.194444444444444420e-01,3.061224489795917880e-01,3.633655994043186732e-01,3.246753246753246724e-01,1.915820029027575921e-01,6.326530612244897211e-01,9.548387096774193505e-01,8.185483870967741327e-01,6.143294907339851008e-02
5.579053373615308065e-01,5.500000000000000444e-01,3.265306122448979331e-01,9.233060312732688235e-02,2.424242424242424310e-01,1.876632801161103037e-01,7.959183673469387710e-01,9.870967741935483541e-01,6.774193548387096309e-01,2.333284692835254359e-01
2.245720040281973251e-01,1.416666666666666630e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.106782106782106867e-01,1.698113207547169712e-01,8.316326530612243584e-01,8.580645161290323397e-01,5.967741935483871218e-01,2.363928206624835507e-02
4.853977844914401096e-01,2.611111111111111271e-01,6.938775510204081565e-01,1.496649292628443872e-01,3.073593073593073877e-01,4.281567489114658509e-02,9.795918367346938549e-01,4.387096774193548487e-01,6.854838709677418818e-02,3.817306289216401138e-01
4.144008056394763440e-01,8.055555555555556080e-02,4.693877551020407823e-01,7.073715562174236193e-02,2.626262626262626521e-01,1.570391872278664724e-01,7.500000000000000000e-01,5.483870967741935054e-01,4.274193548387096864e-01,2.970961622647015909e-01
1.057401812688820719e-01,2.055555555555555747e-01,2.857142857142856984e-01,2.233804914370811703e-02,2.106782106782106867e-01,1.436865021770682149e-01,9.081632653061224580e-01,7.290322580645161032e-01,4.193548387096773800e-01,4.042025390339996915e-02
6.973816717019134526e-01,9.166666666666667407e-02,1.428571428571428492e-01,2.762472077438570262e-01,3.102453102453102685e-01,6.214804063860667194e-01,8.214285714285713969e-01,8.193548387096774022e-01,5.766129032258063836e-01,4.167517875383043857e-01
6.711983887210473121e-01,2.111111111111111105e-01,3.877551020408163129e-01,1.303052866716306879e-01,2.178932178932178887e-01,2.201741654571842954e-01,9.234693877551019003e-01,6.645161290322580960e-01,3.467741935483870663e-01,9.791332263242374934e-02
7.104733131923464118e-01,7.222222222222222932e-02,1.632653061224489666e-01,5.443037974683544444e-01,2.799422799422799368e-01,2.904208998548620801e-01,8.061224489795917325e-01,7.935483870967743325e-01,5.725806451612902581e-01,9.995622355172915918e-02
5.448136958710976252e-01,1.111111111111111154e-02,1.428571428571428492e-01,2.233804914370811703e-02,2.193362193362193568e-01,8.631349782293178396e-01,7.806122448979591066e-01,8.258064516129033361e-01,6.169354838709677491e-01,5.650080256821828906e-01
2.109768378650553888e-01,9.666666666666666741e-01,6.326530612244897211e-01,4.988830975428146242e-02,2.712842712842712944e-01,1.341074020319303339e-01,4.591836734693877098e-01,4.838709677419354982e-01,6.209677419354838745e-01,1.742302641179045430e-01
7.507552870090634656e-01,4.555555555555555469e-01,1.428571428571428492e-01,4.988830975428146242e-02,1.962481962481962550e-01,6.597968069666182434e-01,8.622448979591836871e-01,9.225806451612903469e-01,6.008064516129032473e-01,6.325696775134976857e-01
4.456193353474320329e-01,2.361111111111111327e-01,6.734693877551020114e-01,1.116902457185405817e-01,3.448773448773448935e-01,2.177068214804063831e-02,9.540816326530612290e-01,4.193548387096774910e-01,8.467741935483870386e-02,3.239457172041441679e-01
6.958710976837865214e-01,9.861111111111111605e-01,2.244897959183673186e-01,1.116902457185405817e-01,2.683982683982684136e-01,5.126269956458635590e-01,7.295918367346938549e-01,7.806451612903226867e-01,6.290322580645161255e-01,3.704946738654603666e-01
2.452165156092649401e-01,2.527777777777777679e-01,2.040816326530612013e-01,6.329113924050633333e-02,2.193362193362193568e-01,6.879535558780841553e-02,9.030612244897957552e-01,8.129032258064516903e-01,4.838709677419354982e-01,1.120677075733255423e-01
2.331319234642497129e-01,8.444444444444444420e-01,4.693877551020407823e-01,1.608339538346984510e-01,3.246753246753246724e-01,1.088534107402031881e-01,4.795918367346938549e-01,7.935483870967743325e-01,8.387096774193547599e-01,5.603385378666277117e-02
6.052366565961730949e-01,2.777777777777777971e-02,1.836734693877550839e-01,1.340282948622487091e-01,2.554112554112554223e-01,1.583454281567489019e-01,7.755102040816326259e-01,7.870967741935483986e-01,5.967741935483871218e-01,2.188822413541514633e-01
2.351460221550856211e-01,8.055555555555556080e-02,5.102040816326530726e-01,9.456440804169768954e-02,2.453102453102453118e-01,1.178519593613933103e-01,7.346938775510203357e-01,4.967741935483871440e-01,3.991935483870967527e-01,9.601634320735442929e-02
7.084592145015105036e-01,8.000000000000000444e-01,1.836734693877550839e-01,4.072970960536113072e-01,2.049062049062049251e-01,3.613933236574745633e-01,6.989795918367346372e-01,9.032258064516129892e-01,7.419354838709677491e-01,8.419670217423025349e-02
6.691842900302114039e-01,1.250000000000000000e-01,2.040816326530612082e-02,4.288905435591958137e-01,2.236652236652236780e-01,7.714078374455732856e-01,8.214285714285713969e-01,8.774193548387096975e-01,6.169354838709677491e-01,3.224865022617831589e-01
5.105740181268882960e-01,7.722222222222222543e-01,2.653061224489795533e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.998548621190130214e-01,6.479591836734692745e-01,9.225806451612903469e-01,7.903225806451612545e-01,1.467970232015175791e-01
4.632426988922457856e-01,5.916666666666666741e-01,2.857142857142856984e-01,2.300819061801935850e-01,3.376623376623376638e-01,1.304789550072568971e-01,7.602040816326529615e-01,9.870967741935483541e-01,7.217741935483871218e-01,2.880490296220633017e-01
3.046324269889224556e-01,1.805555555555555525e-01,5.102040816326530726e-01,1.414743112434847239e-01,3.174603174603174427e-01,1.184325108853410691e-01,8.979591836734692745e-01,5.354838709677418596e-01,2.620967741935483764e-01,1.444622792937399480e-01
3.303121852970796191e-01,9.472222222222222987e-01,4.489795918367346372e-01,3.477289650037230229e-01,3.809523809523809312e-01,1.460087082728591945e-01,5.612244897959183243e-01,6.580645161290323841e-01,6.814516129032257563e-01,1.399387129724208312e-01
7.411883182275931237e-01,7.750000000000000222e-01,2.040816326530612013e-01,9.977661950856292483e-02,2.294372294372294396e-01,5.386066763425253479e-01,6.938775510204080454e-01,9.225806451612903469e-01,7.540322580645161255e-01,2.645556690500510677e-01
7.708962739174218814e-01,5.722222222222222987e-01,1.428571428571428492e-01,6.701414743112435457e-02,2.121212121212121271e-01,4.148040638606675934e-01,8.061224489795917325e-01,9.548387096774193505e-01,6.693548387096773800e-01,6.799941631402305064e-02
7.124874118831823200e-01,9.500000000000000666e-01,6.122448979591836593e-02,2.233804914370811703e-02,2.121212121212121271e-01,5.629898403483308833e-01,7.908163265306120682e-01,8.774193548387096975e-01,6.411290322580645018e-01,5.512914052239894502e-01
4.869083585095670408e-01,3.555555555555555691e-01,4.897959183673469274e-01,1.414743112434847239e-01,2.741702741702741752e-01,3.155297532656022863e-01,9.846938775510203357e-01,7.548387096774193949e-01,3.145161290322580627e-01,1.999124471034583184e-01
9.964753272910371606e-01,8.611111111111111049e-02,1.428571428571428492e-01,7.557706626954578955e-01,7.777777777777777901e-01,6.799709724238025554e-01,8.163265306122449161e-01,8.129032258064516903e-01,5.766129032258063836e-01,4.004085801838610514e-01
2.411883182275931237e-01,0.000000000000000000e+00,6.326530612244897211e-01,1.697691734921816797e-01,3.145743145743146174e-01,1.024673439767779248e-01,5.153061224489795533e-01,4.322580645161291368e-01,5.282258064516128782e-01,8.361301619728585266e-02
7.925478348439072285e-01,2.666666666666666630e-01,4.489795918367346372e-01,1.898734177215190000e-01,2.842712842712842858e-01,3.793904208998548078e-01,9.744897959183671521e-01,6.645161290322580960e-01,2.822580645161290036e-01,2.772508390485918239e-01
5.709969788519637657e-01,8.333333333333333703e-01,3.877551020408163129e-01,3.581533879374534934e-01,4.487734487734487687e-01,7.024673439767778471e-02,5.408163265306121792e-01,8.387096774193549820e-01,8.225806451612902581e-01,1.702903837735298409e-01
4.405840886203424844e-01,7.222222222222222932e-02,2.448979591836734637e-01,2.233804914370811703e-02,2.150072150072150079e-01,4.007256894049346374e-01,7.959183673469387710e-01,7.419354838709677491e-01,5.403225806451612545e-01,8.021304538158470221e-01
4.904330312185296581e-01,1.805555555555555525e-01,2.448979591836734637e-01,4.519731943410275621e-01,3.650793650793651146e-01,4.262699564586356904e-01,8.826530612244896101e-01,7.548387096774193949e-01,4.677419354838709409e-01,2.477746972128994363e-01
5.528700906344410360e-01,5.027777777777777679e-01,2.448979591836734637e-01,4.296351451973194346e-01,2.683982683982684136e-01,4.104499274310594581e-01,8.469387755102040227e-01,9.612903225806452845e-01,6.209677419354838745e-01,3.296366554793520587e-01
1.883182275931520877e-01,2.250000000000000056e-01,2.653061224489795533e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.232220609579100096e-01,9.132653061224489388e-01,7.548387096774193949e-01,4.314516129032258118e-01,6.128702757916240640e-02
3.821752265861027009e-01,9.444444444444444198e-02,1.428571428571428492e-01,1.578555472822040229e-01,2.395382395382395502e-01,2.477503628447024486e-01,8.214285714285713969e-01,8.064516129032257563e-01,5.685483870967741327e-01,1.348314606741572996e-01
5.463242698892245564e-01,4.111111111111111494e-01,4.285714285714285476e-01,1.563663440059568088e-01,2.698412698412698263e-01,1.880986937590710950e-01,9.387755102040815647e-01,8.645161290322580516e-01,4.435483870967741882e-01,1.081278272289508124e-01
2.255790533736152792e-01,1.472222222222222265e-01,2.040816326530612013e-01,0.000000000000000000e+00,2.106782106782106867e-01,3.744557329462989276e-02,8.571428571428569843e-01,7.741935483870967527e-01,5.120967741935483764e-01,1.764190865314460566e-01
4.410876132930512394e-01,2.388888888888889006e-01,1.428571428571428492e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.441219158200290062e-01,8.826530612244896101e-01,8.322580645161290480e-01,5.241935483870967527e-01,2.155260469867211204e-01
1.490433031218529880e-01,3.166666666666666519e-01,6.326530612244897211e-01,3.127326880119136315e-02,2.380952380952381098e-01,1.988388969521044936e-01,1.000000000000000000e+00,6.064516129032258007e-01,1.693548387096774077e-01,1.059390048154092989e-01
5.135951661631419363e-01,1.388888888888888951e-01,5.102040816326530726e-01,3.127326880119136315e-02,2.438672438672438714e-01,1.351233671988388840e-01,8.367346938775508391e-01,4.967741935483871440e-01,3.024193548387096864e-01,8.623960309353567721e-02
7.306143001007048277e-01,1.388888888888888951e-01,8.163265306122448328e-02,4.266567386448250065e-01,2.871572871572871666e-01,5.204644412191581360e-01,8.367346938775508391e-01,8.516129032258064058e-01,5.846774193548387455e-01,5.889391507369035050e-01
1.792547834843907228e-01,2.444444444444444642e-01,2.653061224489795533e-01,3.127326880119136315e-02,2.279942279942279992e-01,1.002902757619738711e-01,9.234693877551019003e-01,7.741935483870967527e-01,4.395161290322580627e-01,2.359550561797752743e-01
2.965760322255790449e-01,2.750000000000000222e-01,2.040816326530612013e-01,3.201787043931496601e-01,3.492063492063491870e-01,1.110304789550072418e-01,9.081632653061224580e-01,8.258064516129033361e-01,4.879032258064516236e-01,1.651831314752662816e-01
2.784491440080563152e-01,3.277777777777777790e-01,3.877551020408163129e-01,2.107222635889798856e-01,3.261183261183261406e-01,8.809869375907111722e-02,9.744897959183671521e-01,7.741935483870967527e-01,3.669354838709677491e-01,2.023931125054720392e-01
4.823766364551862473e-01,1.611111111111111216e-01,4.285714285714285476e-01,1.578555472822040229e-01,1.832611832611832636e-01,4.281567489114658509e-02,8.775510204081631294e-01,6.000000000000000888e-01,3.467741935483870663e-01,2.123157741135268950e-01
2.240684793554883480e-01,5.388888888888888618e-01,4.489795918367346372e-01,3.127326880119136315e-02,2.279942279942279992e-01,1.785195936139332140e-01,7.806122448979591066e-01,9.806451612903226422e-01,6.612903225806451291e-01,1.371662045819349030e-01
6.596173212487410620e-01,5.916666666666666741e-01,3.469387755102040782e-01,2.010424422933730360e-01,2.828282828282828176e-01,3.602322206095790458e-01,7.397959183673468164e-01,1.000000000000000000e+00,7.338709677419354982e-01,1.450459652706843627e-01
1.394763343403826461e-01,3.750000000000000000e-01,1.020408163265306006e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.847605224963715376e-01,8.673469387755101678e-01,8.967741935483870552e-01,5.806451612903225090e-01,1.847366117029038135e-01
4.838872104733131785e-01,3.194444444444444753e-01,4.285714285714285476e-01,1.265822784810126667e-01,2.943722943722943963e-01,2.876632801161103092e-01,9.846938775510203357e-01,7.483870967741936830e-01,3.306451612903225645e-01,1.578870567634612365e-01
2.230614300100703939e-01,3.750000000000000000e-01,4.285714285714285476e-01,2.233804914370811703e-02,2.106782106782106867e-01,1.523947750362844578e-01,9.642857142857141906e-01,8.193548387096774022e-01,3.870967741935483764e-01,1.450459652706843627e-01
4.521651560926485125e-01,2.805555555555555580e-01,3.265306122448979331e-01,9.233060312732688235e-02,2.496392496392496607e-01,6.095791001451378310e-02,9.540816326530612290e-01,7.612903225806451069e-01,3.911290322580645018e-01,5.413687436159345806e-02
7.698892245720039273e-01,5.083333333333333037e-01,4.081632653061224025e-01,2.978406552494415327e-01,5.468975468975468823e-01,2.351233671988388896e-01,8.316326530612243584e-01,9.677419354838709964e-01,6.088709677419354982e-01,9.645410769006274032e-02
6.560926485397784447e-01,8.333333333333334259e-02,2.244897959183673186e-01,6.329113924050633333e-02,2.150072150072150079e-01,2.522496371552975236e-01,8.061224489795917325e-01,7.483870967741936830e-01,5.362903225806451291e-01,4.727856413249671014e-02
6.012084592145015005e-01,3.027777777777778123e-01,3.265306122448979331e-01,4.244229337304541994e-01,3.001443001443001579e-01,3.899854862119012666e-01,9.591836734693877098e-01,7.806451612903226867e-01,3.951612903225806273e-01,3.960309353567780244e-01
2.517623363544814197e-01,2.194444444444444420e-01,3.061224489795917880e-01,0.000000000000000000e+00,2.106782106782106867e-01,9.724238026124817219e-03,9.234693877551019003e-01,7.225806451612903913e-01,3.951612903225806273e-01,3.531300160513643066e-02
6.273917421953676410e-01,1.472222222222222265e-01,1.428571428571428492e-01,2.695457930007446046e-01,2.712842712842712944e-01,5.477503628447024653e-01,8.469387755102040227e-01,8.064516129032257563e-01,5.403225806451612545e-01,6.289216401575952187e-01
